variant,query_id,faithfulness_weight,coverage_weight,hallucination_risk
hybrid_dense_hash_k5_rerank,q028,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q029,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q030,0.65,0.35,0.20999999999999996
hybrid_dense_hash_k5_rerank,q031,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q032,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q033,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q034,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q035,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q036,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q037,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q038,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q039,0.65,0.35,0.14
hybrid_dense_hash_k5_rerank,q040,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q041,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q042,0.65,0.35,0.14
hybrid_dense_hash_k5_rerank,q043,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q044,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q045,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q046,0.65,0.35,0.012500000000000067
hybrid_dense_hash_k5_rerank,q047,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q048,0.65,0.35,0.09781746031746041
hybrid_dense_hash_k5_rerank,q049,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q050,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q051,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q052,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q053,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q054,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q055,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q056,0.65,0.35,0.14
lexical_k3,q001,0.8,0.2,0.060512820512820475
lexical_k3,q002,0.8,0.2,0.033333333333333215
lexical_k3,q003,0.8,0.2,0.039999999999999925
lexical_k3,q004,0.8,0.2,0.0
lexical_k3,q005,0.8,0.2,0.01777777777777767
lexical_k3,q006,0.8,0.2,0.0
lexical_k3,q007,0.8,0.2,0.0
lexical_k3,q008,0.8,0.2,0.16666666666666663
lexical_k3,q009,0.8,0.2,0.021052631578947212
lexical_k3,q010,0.8,0.2,0.017391304347825987
lexical_k3,q011,0.8,0.2,0.0
lexical_k3,q012,0.8,0.2,0.0
lexical_k3,q013,0.8,0.2,0.06951219512195117
lexical_k3,q014,0.8,0.2,0.01904761904761898
lexical_k3,q015,0.8,0.2,0.06499999999999995
lexical_k3,q016,0.8,0.2,0.019512195121951237
lexical_k3,q017,0.8,0.2,0.02051282051282044
lexical_k3,q018,0.8,0.2,0.0
lexical_k3,q019,0.8,0.2,0.060512820512820475
lexical_k3,q020,0.8,0.2,0.018181818181818077
lexical_k3,q021,0.8,0.2,0.0
lexical_k3,q022,0.8,0.2,0.018181818181818077
lexical_k3,q023,0.8,0.2,0.017021276595744705
lexical_k3,q024,0.8,0.2,0.0
lexical_k3,q025,0.8,0.2,0.0
lexical_k3,q026,0.8,0.2,0.021052631578947212
lexical_k3,q027,0.8,0.2,0.021052631578947212
lexical_k3,q028,0.8,0.2,0.0
lexical_k3,q029,0.8,0.2,0.0
lexical_k3,q030,0.8,0.2,0.07999999999999996
lexical_k3,q031,0.8,0.2,0.024242424242424176
lexical_k3,q032,0.8,0.2,0.059047619047619015
lexical_k3,q033,0.8,0.2,0.02051282051282044
lexical_k3,q034,0.8,0.2,0.01777777777777767
lexical_k3,q035,0.8,0.2,0.021052631578947212
lexical_k3,q036,0.8,0.2,0.01777777777777767
lexical_k3,q037,0.8,0.2,0.05860465116279068
lexical_k3,q038,0.8,0.2,0.0
lexical_k3,q039,0.8,0.2,0.0995121951219512
lexical_k3,q040,0.8,0.2,0.0
lexical_k3,q041,0.8,0.2,0.0
lexical_k3,q042,0.8,0.2,0.07999999999999996
lexical_k3,q043,0.8,0.2,0.039999999999999925
lexical_k3,q044,0.8,0.2,0.021052631578947212
lexical_k3,q045,0.8,0.2,0.039999999999999925
lexical_k3,q046,0.8,0.2,0.02051282051282044
lexical_k3,q047,0.8,0.2,0.01904761904761898
lexical_k3,q048,0.8,0.2,0.04999999999999993
lexical_k3,q049,0.8,0.2,0.039999999999999925
lexical_k3,q050,0.8,0.2,0.039999999999999925
lexical_k3,q051,0.8,0.2,0.0
lexical_k3,q052,0.8,0.2,0.0
lexical_k3,q053,0.8,0.2,0.0
lexical_k3,q054,0.8,0.2,0.0
lexical_k3,q055,0.8,0.2,0.039999999999999925
lexical_k3,q056,0.8,0.2,0.07999999999999996
lexical_k5,q001,0.8,0.2,0.060512820512820475
lexical_k5,q002,0.8,0.2,0.033333333333333215
lexical_k5,q003,0.8,0.2,0.039999999999999925
lexical_k5,q004,0.8,0.2,0.0
lexical_k5,q005,0.8,0.2,0.01777777777777767
lexical_k5,q006,0.8,0.2,0.0
lexical_k5,q007,0.8,0.2,0.0
lexical_k5,q008,0.8,0.2,0.16666666666666663
lexical_k5,q009,0.8,0.2,0.021052631578947212
lexical_k5,q010,0.8,0.2,0.017391304347825987
lexical_k5,q011,0.8,0.2,0.0
lexical_k5,q012,0.8,0.2,0.0
lexical_k5,q013,0.8,0.2,0.06951219512195117
lexical_k5,q014,0.8,0.2,0.01904761904761898
lexical_k5,q015,0.8,0.2,0.06499999999999995
lexical_k5,q016,0.8,0.2,0.019512195121951237
lexical_k5,q017,0.8,0.2,0.02051282051282044
lexical_k5,q018,0.8,0.2,0.0
lexical_k5,q019,0.8,0.2,0.060512820512820475
lexical_k5,q020,0.8,0.2,0.018181818181818077
lexical_k5,q021,0.8,0.2,0.0
lexical_k5,q022,0.8,0.2,0.018181818181818077
lexical_k5,q023,0.8,0.2,0.017021276595744705
lexical_k5,q024,0.8,0.2,0.0
lexical_k5,q025,0.8,0.2,0.0
lexical_k5,q026,0.8,0.2,0.021052631578947212
lexical_k5,q027,0.8,0.2,0.021052631578947212
lexical_k5,q028,0.8,0.2,0.0
lexical_k5,q029,0.8,0.2,0.0
lexical_k5,q030,0.8,0.2,0.07999999999999996
lexical_k5,q031,0.8,0.2,0.024242424242424176
lexical_k5,q032,0.8,0.2,0.059047619047619015
lexical_k5,q033,0.8,0.2,0.02051282051282044
lexical_k5,q034,0.8,0.2,0.01777777777777767
lexical_k5,q035,0.8,0.2,0.021052631578947212
lexical_k5,q036,0.8,0.2,0.01777777777777767
lexical_k5,q037,0.8,0.2,0.05860465116279068
lexical_k5,q038,0.8,0.2,0.0
lexical_k5,q039,0.8,0.2,0.0995121951219512
lexical_k5,q040,0.8,0.2,0.0
lexical_k5,q041,0.8,0.2,0.0
lexical_k5,q042,0.8,0.2,0.07999999999999996
lexical_k5,q043,0.8,0.2,0.039999999999999925
lexical_k5,q044,0.8,0.2,0.021052631578947212
lexical_k5,q045,0.8,0.2,0.039999999999999925
lexical_k5,q046,0.8,0.2,0.02051282051282044
lexical_k5,q047,0.8,0.2,0.01904761904761898
lexical_k5,q048,0.8,0.2,0.04999999999999993
lexical_k5,q049,0.8,0.2,0.039999999999999925
lexical_k5,q050,0.8,0.2,0.039999999999999925
lexical_k5,q051,0.8,0.2,0.0
lexical_k5,q052,0.8,0.2,0.0
lexical_k5,q053,0.8,0.2,0.0
lexical_k5,q054,0.8,0.2,0.0
lexical_k5,q055,0.8,0.2,0.039999999999999925
lexical_k5,q056,0.8,0.2,0.07999999999999996
lexical_k5_rerank,q001,0.8,0.2,0.09702127659574467
lexical_k5_rerank,q002,0.8,0.2,0.05035460992907792
lexical_k5_rerank,q003,0.8,0.2,0.039999999999999925
lexical_k5_rerank,q004,0.8,0.2,0.021621621621621623
lexical_k5_rerank,q005,0.8,0.2,0.0
lexical_k5_rerank,q006,0.8,0.2,0.0
lexical_k5_rerank,q007,0.8,0.2,0.0
lexical_k5_rerank,q008,0.8,0.2,0.18333333333333335
lexical_k5_rerank,q009,0.8,0.2,0.021052631578947212
lexical_k5_rerank,q010,0.8,0.2,0.017391304347825987
lexical_k5_rerank,q011,0.8,0.2,0.0
lexical_k5_rerank,q012,0.8,0.2,0.0
lexical_k5_rerank,q013,0.8,0.2,0.06951219512195117
lexical_k5_rerank,q014,0.8,0.2,0.01904761904761898
lexical_k5_rerank,q015,0.8,0.2,0.059047619047619015
lexical_k5_rerank,q016,0.8,0.2,0.0
lexical_k5_rerank,q017,0.8,0.2,0.02051282051282044
lexical_k5_rerank,q018,0.8,0.2,0.0
lexical_k5_rerank,q019,0.8,0.2,0.060512820512820475
lexical_k5_rerank,q020,0.8,0.2,0.0
lexical_k5_rerank,q021,0.8,0.2,0.019512195121951237
lexical_k5_rerank,q022,0.8,0.2,0.018181818181818077
lexical_k5_rerank,q023,0.8,0.2,0.017021276595744705
lexical_k5_rerank,q024,0.8,0.2,0.0
lexical_k5_rerank,q025,0.8,0.2,0.0
lexical_k5_rerank,q026,0.8,0.2,0.021052631578947212
lexical_k5_rerank,q027,0.8,0.2,0.01904761904761898
lexical_k5_rerank,q028,0.8,0.2,0.0
lexical_k5_rerank,q029,0.8,0.2,0.020000000000000018
lexical_k5_rerank,q030,0.8,0.2,0.07999999999999996
lexical_k5_rerank,q031,0.8,0.2,0.024242424242424176
lexical_k5_rerank,q032,0.8,0.2,0.059047619047619015
lexical_k5_rerank,q033,0.8,0.2,0.02051282051282044
lexical_k5_rerank,q034,0.8,0.2,0.01777777777777767
lexical_k5_rerank,q035,0.8,0.2,0.021052631578947212
lexical_k5_rerank,q036,0.8,0.2,0.01777777777777767
lexical_k5_rerank,q037,0.8,0.2,0.05860465116279068
lexical_k5_rerank,q038,0.8,0.2,0.0
lexical_k5_rerank,q039,0.8,0.2,0.13951219512195112
lexical_k5_rerank,q040,0.8,0.2,0.059047619047619015
lexical_k5_rerank,q041,0.8,0.2,0.0
lexical_k5_rerank,q042,0.8,0.2,0.07999999999999996
lexical_k5_rerank,q043,0.8,0.2,0.039999999999999925
lexical_k5_rerank,q044,0.8,0.2,0.021052631578947212
lexical_k5_rerank,q045,0.8,0.2,0.039999999999999925
lexical_k5_rerank,q046,0.8,0.2,0.02051282051282044
lexical_k5_rerank,q047,0.8,0.2,0.01904761904761898
lexical_k5_rerank,q048,0.8,0.2,0.04999999999999993
lexical_k5_rerank,q049,0.8,0.2,0.039999999999999925
lexical_k5_rerank,q050,0.8,0.2,0.039999999999999925
lexical_k5_rerank,q051,0.8,0.2,0.0
lexical_k5_rerank,q052,0.8,0.2,0.018604651162790642
lexical_k5_rerank,q053,0.8,0.2,0.0
lexical_k5_rerank,q054,0.8,0.2,0.0
lexical_k5_rerank,q055,0.8,0.2,0.039999999999999925
lexical_k5_rerank,q056,0.8,0.2,0.09739130434782606
hybrid_k5_rerank,q001,0.8,0.2,0.07999999999999996
hybrid_k5_rerank,q002,0.8,0.2,0.033333333333333215
hybrid_k5_rerank,q003,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q004,0.8,0.2,0.016666666666666607
hybrid_k5_rerank,q005,0.8,0.2,0.0
hybrid_k5_rerank,q006,0.8,0.2,0.0
hybrid_k5_rerank,q007,0.8,0.2,0.0
hybrid_k5_rerank,q008,0.8,0.2,0.16666666666666663
hybrid_k5_rerank,q009,0.8,0.2,0.0
hybrid_k5_rerank,q010,0.8,0.2,0.0
hybrid_k5_rerank,q011,0.8,0.2,0.0
hybrid_k5_rerank,q012,0.8,0.2,0.0
hybrid_k5_rerank,q013,0.8,0.2,0.04999999999999993
hybrid_k5_rerank,q014,0.8,0.2,0.0
hybrid_k5_rerank,q015,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q016,0.8,0.2,0.0
hybrid_k5_rerank,q017,0.8,0.2,0.0
hybrid_k5_rerank,q018,0.8,0.2,0.0
hybrid_k5_rerank,q019,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q020,0.8,0.2,0.0
hybrid_k5_rerank,q021,0.8,0.2,0.012903225806451646
hybrid_k5_rerank,q022,0.8,0.2,0.0
hybrid_k5_rerank,q023,0.8,0.2,0.0
hybrid_k5_rerank,q024,0.8,0.2,0.0
hybrid_k5_rerank,q025,0.8,0.2,0.0
hybrid_k5_rerank,q026,0.8,0.2,0.015094339622641506
hybrid_k5_rerank,q027,0.8,0.2,0.014285714285714235
hybrid_k5_rerank,q028,0.8,0.2,0.0
hybrid_k5_rerank,q029,0.8,0.2,0.0
hybrid_k5_rerank,q030,0.8,0.2,0.11999999999999988
hybrid_k5_rerank,q031,0.8,0.2,0.0
hybrid_k5_rerank,q032,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q033,0.8,0.2,0.0
hybrid_k5_rerank,q034,0.8,0.2,0.0
hybrid_k5_rerank,q035,0.8,0.2,0.0
hybrid_k5_rerank,q036,0.8,0.2,0.0
hybrid_k5_rerank,q037,0.8,0.2,0.05290322580645157
hybrid_k5_rerank,q038,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q039,0.8,0.2,0.07999999999999996
hybrid_k5_rerank,q040,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q041,0.8,0.2,0.0
hybrid_k5_rerank,q042,0.8,0.2,0.07999999999999996
hybrid_k5_rerank,q043,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q044,0.8,0.2,0.0
hybrid_k5_rerank,q045,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q046,0.8,0.2,0.01538461538461533
hybrid_k5_rerank,q047,0.8,0.2,0.0
hybrid_k5_rerank,q048,0.8,0.2,0.04999999999999993
hybrid_k5_rerank,q049,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q050,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q051,0.8,0.2,0.0
hybrid_k5_rerank,q052,0.8,0.2,0.0
hybrid_k5_rerank,q053,0.8,0.2,0.0
hybrid_k5_rerank,q054,0.8,0.2,0.0
hybrid_k5_rerank,q055,0.8,0.2,0.039999999999999925
hybrid_k5_rerank,q056,0.8,0.2,0.07999999999999996
hybrid_k8_rerank,q001,0.8,0.2,0.07999999999999996
hybrid_k8_rerank,q002,0.8,0.2,0.033333333333333215
hybrid_k8_rerank,q003,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q004,0.8,0.2,0.016666666666666607
hybrid_k8_rerank,q005,0.8,0.2,0.0
hybrid_k8_rerank,q006,0.8,0.2,0.0
hybrid_k8_rerank,q007,0.8,0.2,0.0
hybrid_k8_rerank,q008,0.8,0.2,0.16666666666666663
hybrid_k8_rerank,q009,0.8,0.2,0.0
hybrid_k8_rerank,q010,0.8,0.2,0.0
hybrid_k8_rerank,q011,0.8,0.2,0.0
hybrid_k8_rerank,q012,0.8,0.2,0.0
hybrid_k8_rerank,q013,0.8,0.2,0.04999999999999993
hybrid_k8_rerank,q014,0.8,0.2,0.0
hybrid_k8_rerank,q015,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q016,0.8,0.2,0.0
hybrid_k8_rerank,q017,0.8,0.2,0.0
hybrid_k8_rerank,q018,0.8,0.2,0.0
hybrid_k8_rerank,q019,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q020,0.8,0.2,0.0
hybrid_k8_rerank,q021,0.8,0.2,0.012903225806451646
hybrid_k8_rerank,q022,0.8,0.2,0.0
hybrid_k8_rerank,q023,0.8,0.2,0.0
hybrid_k8_rerank,q024,0.8,0.2,0.0
hybrid_k8_rerank,q025,0.8,0.2,0.0
hybrid_k8_rerank,q026,0.8,0.2,0.015094339622641506
hybrid_k8_rerank,q027,0.8,0.2,0.014285714285714235
hybrid_k8_rerank,q028,0.8,0.2,0.0
hybrid_k8_rerank,q029,0.8,0.2,0.0
hybrid_k8_rerank,q030,0.8,0.2,0.11999999999999988
hybrid_k8_rerank,q031,0.8,0.2,0.0
hybrid_k8_rerank,q032,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q033,0.8,0.2,0.0
hybrid_k8_rerank,q034,0.8,0.2,0.0
hybrid_k8_rerank,q035,0.8,0.2,0.0
hybrid_k8_rerank,q036,0.8,0.2,0.0
hybrid_k8_rerank,q037,0.8,0.2,0.05290322580645157
hybrid_k8_rerank,q038,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q039,0.8,0.2,0.07999999999999996
hybrid_k8_rerank,q040,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q041,0.8,0.2,0.0
hybrid_k8_rerank,q042,0.8,0.2,0.07999999999999996
hybrid_k8_rerank,q043,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q044,0.8,0.2,0.0
hybrid_k8_rerank,q045,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q046,0.8,0.2,0.01538461538461533
hybrid_k8_rerank,q047,0.8,0.2,0.0
hybrid_k8_rerank,q048,0.8,0.2,0.04999999999999993
hybrid_k8_rerank,q049,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q050,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q051,0.8,0.2,0.0
hybrid_k8_rerank,q052,0.8,0.2,0.0
hybrid_k8_rerank,q053,0.8,0.2,0.0
hybrid_k8_rerank,q054,0.8,0.2,0.0
hybrid_k8_rerank,q055,0.8,0.2,0.039999999999999925
hybrid_k8_rerank,q056,0.8,0.2,0.07999999999999996
hybrid_k10_large,q001,0.8,0.2,0.07999999999999996
hybrid_k10_large,q002,0.8,0.2,0.033333333333333215
hybrid_k10_large,q003,0.8,0.2,0.039999999999999925
hybrid_k10_large,q004,0.8,0.2,0.0
hybrid_k10_large,q005,0.8,0.2,0.0
hybrid_k10_large,q006,0.8,0.2,0.0
hybrid_k10_large,q007,0.8,0.2,0.0
hybrid_k10_large,q008,0.8,0.2,0.16666666666666663
hybrid_k10_large,q009,0.8,0.2,0.0
hybrid_k10_large,q010,0.8,0.2,0.0
hybrid_k10_large,q011,0.8,0.2,0.0
hybrid_k10_large,q012,0.8,0.2,0.0
hybrid_k10_large,q013,0.8,0.2,0.04999999999999993
hybrid_k10_large,q014,0.8,0.2,0.0
hybrid_k10_large,q015,0.8,0.2,0.039999999999999925
hybrid_k10_large,q016,0.8,0.2,0.0
hybrid_k10_large,q017,0.8,0.2,0.0
hybrid_k10_large,q018,0.8,0.2,0.0
hybrid_k10_large,q019,0.8,0.2,0.039999999999999925
hybrid_k10_large,q020,0.8,0.2,0.0
hybrid_k10_large,q021,0.8,0.2,0.0
hybrid_k10_large,q022,0.8,0.2,0.0
hybrid_k10_large,q023,0.8,0.2,0.0
hybrid_k10_large,q024,0.8,0.2,0.0
hybrid_k10_large,q025,0.8,0.2,0.0
hybrid_k10_large,q026,0.8,0.2,0.0
hybrid_k10_large,q027,0.8,0.2,0.0
hybrid_k10_large,q028,0.8,0.2,0.0
hybrid_k10_large,q029,0.8,0.2,0.0
hybrid_k10_large,q030,0.8,0.2,0.11999999999999988
hybrid_k10_large,q031,0.8,0.2,0.0
hybrid_k10_large,q032,0.8,0.2,0.039999999999999925
hybrid_k10_large,q033,0.8,0.2,0.0
hybrid_k10_large,q034,0.8,0.2,0.0
hybrid_k10_large,q035,0.8,0.2,0.0
hybrid_k10_large,q036,0.8,0.2,0.0
hybrid_k10_large,q037,0.8,0.2,0.039999999999999925
hybrid_k10_large,q038,0.8,0.2,0.039999999999999925
hybrid_k10_large,q039,0.8,0.2,0.07999999999999996
hybrid_k10_large,q040,0.8,0.2,0.039999999999999925
hybrid_k10_large,q041,0.8,0.2,0.0
hybrid_k10_large,q042,0.8,0.2,0.07999999999999996
hybrid_k10_large,q043,0.8,0.2,0.039999999999999925
hybrid_k10_large,q044,0.8,0.2,0.0
hybrid_k10_large,q045,0.8,0.2,0.039999999999999925
hybrid_k10_large,q046,0.8,0.2,0.0
hybrid_k10_large,q047,0.8,0.2,0.0
hybrid_k10_large,q048,0.8,0.2,0.04999999999999993
hybrid_k10_large,q049,0.8,0.2,0.039999999999999925
hybrid_k10_large,q050,0.8,0.2,0.039999999999999925
hybrid_k10_large,q051,0.8,0.2,0.0
hybrid_k10_large,q052,0.8,0.2,0.0
hybrid_k10_large,q053,0.8,0.2,0.0
hybrid_k10_large,q054,0.8,0.2,0.0
hybrid_k10_large,q055,0.8,0.2,0.039999999999999925
hybrid_k10_large,q056,0.8,0.2,0.07999999999999996
dense_hash_k5,q001,0.8,0.2,0.039999999999999925
dense_hash_k5,q002,0.8,0.2,0.033333333333333215
dense_hash_k5,q003,0.8,0.2,0.11999999999999988
dense_hash_k5,q004,0.8,0.2,0.022222222222222143
dense_hash_k5,q005,0.8,0.2,0.039999999999999925
dense_hash_k5,q006,0.8,0.2,0.0
dense_hash_k5,q007,0.8,0.2,0.059047619047619015
dense_hash_k5,q008,0.8,0.2,0.18617886178861787
dense_hash_k5,q009,0.8,0.2,0.08771929824561397
dense_hash_k5,q010,0.8,0.2,0.0
dense_hash_k5,q011,0.8,0.2,0.01777777777777767
dense_hash_k5,q012,0.8,0.2,0.020000000000000018
dense_hash_k5,q013,0.8,0.2,0.06860465116279069
dense_hash_k5,q014,0.8,0.2,0.0
dense_hash_k5,q015,0.8,0.2,0.05951219512195116
dense_hash_k5,q016,0.8,0.2,0.019512195121951237
dense_hash_k5,q017,0.8,0.2,0.017021276595744705
dense_hash_k5,q018,0.8,0.2,0.02051282051282044
dense_hash_k5,q019,0.8,0.2,0.05599999999999994
dense_hash_k5,q020,0.8,0.2,0.19999999999999996
dense_hash_k5,q021,0.8,0.2,0.019512195121951237
dense_hash_k5,q022,0.8,0.2,0.0
dense_hash_k5,q023,0.8,0.2,0.039999999999999925
dense_hash_k5,q024,0.8,0.2,0.0
dense_hash_k5,q025,0.8,0.2,0.018604651162790642
dense_hash_k5,q026,0.8,0.2,0.018604651162790642
dense_hash_k5,q027,0.8,0.2,0.02051282051282044
dense_hash_k5,q028,0.8,0.2,0.17702127659574463
dense_hash_k5,q029,0.8,0.2,0.019512195121951237
dense_hash_k5,q030,0.8,0.2,0.09904761904761905
dense_hash_k5,q031,0.8,0.2,0.0
dense_hash_k5,q032,0.8,0.2,0.05860465116279068
dense_hash_k5,q033,0.8,0.2,0.0
dense_hash_k5,q034,0.8,0.2,0.19999999999999996
dense_hash_k5,q035,0.8,0.2,0.0
dense_hash_k5,q036,0.8,0.2,0.05739130434782602
dense_hash_k5,q037,0.8,0.2,0.19999999999999996
dense_hash_k5,q038,0.8,0.2,0.039999999999999925
dense_hash_k5,q039,0.8,0.2,0.15999999999999992
dense_hash_k5,q040,0.8,0.2,0.0
dense_hash_k5,q041,0.8,0.2,0.15999999999999992
dense_hash_k5,q042,0.8,0.2,0.19999999999999996
dense_hash_k5,q043,0.8,0.2,0.07999999999999996
dense_hash_k5,q044,0.8,0.2,0.020000000000000018
dense_hash_k5,q045,0.8,0.2,0.039999999999999925
dense_hash_k5,q046,0.8,0.2,0.01777777777777767
dense_hash_k5,q047,0.8,0.2,0.0
dense_hash_k5,q048,0.8,0.2,0.06739130434782603
dense_hash_k5,q049,0.8,0.2,0.07999999999999996
dense_hash_k5,q050,0.8,0.2,0.059047619047619015
dense_hash_k5,q051,0.8,0.2,0.21777777777777774
dense_hash_k5,q052,0.8,0.2,0.019512195121951237
dense_hash_k5,q053,0.8,0.2,0.018181818181818077
dense_hash_k5,q054,0.8,0.2,0.0
dense_hash_k5,q055,0.8,0.2,0.039999999999999925
dense_hash_k5,q056,0.8,0.2,0.19999999999999996
dense_hash_k5_rerank,q001,0.8,0.2,0.05666666666666664
dense_hash_k5_rerank,q002,0.8,0.2,0.033333333333333215
dense_hash_k5_rerank,q003,0.8,0.2,0.057777777777777706
dense_hash_k5_rerank,q004,0.8,0.2,0.021621621621621623
dense_hash_k5_rerank,q005,0.8,0.2,0.0
dense_hash_k5_rerank,q006,0.8,0.2,0.0
dense_hash_k5_rerank,q007,0.8,0.2,0.0
dense_hash_k5_rerank,q008,0.8,0.2,0.18484848484848482
dense_hash_k5_rerank,q009,0.8,0.2,0.08771929824561397
dense_hash_k5_rerank,q010,0.8,0.2,0.0
dense_hash_k5_rerank,q011,0.8,0.2,0.0
dense_hash_k5_rerank,q012,0.8,0.2,0.021621621621621623
dense_hash_k5_rerank,q013,0.8,0.2,0.06818181818181812
dense_hash_k5_rerank,q014,0.8,0.2,0.0
dense_hash_k5_rerank,q015,0.8,0.2,0.06222222222222218
dense_hash_k5_rerank,q016,0.8,0.2,0.019512195121951237
dense_hash_k5_rerank,q017,0.8,0.2,0.020000000000000018
dense_hash_k5_rerank,q018,0.8,0.2,0.0
dense_hash_k5_rerank,q019,0.8,0.2,0.039999999999999925
dense_hash_k5_rerank,q020,0.8,0.2,0.0
dense_hash_k5_rerank,q021,0.8,0.2,0.0
dense_hash_k5_rerank,q022,0.8,0.2,0.017391304347825987
dense_hash_k5_rerank,q023,0.8,0.2,0.01904761904761898
dense_hash_k5_rerank,q024,0.8,0.2,0.0
dense_hash_k5_rerank,q025,0.8,0.2,0.018604651162790642
dense_hash_k5_rerank,q026,0.8,0.2,0.02051282051282044
dense_hash_k5_rerank,q027,0.8,0.2,0.01904761904761898
dense_hash_k5_rerank,q028,0.8,0.2,0.15999999999999992
dense_hash_k5_rerank,q029,0.8,0.2,0.0
dense_hash_k5_rerank,q030,0.8,0.2,0.11999999999999988
dense_hash_k5_rerank,q031,0.8,0.2,0.022222222222222143
dense_hash_k5_rerank,q032,0.8,0.2,0.05999999999999994
dense_hash_k5_rerank,q033,0.8,0.2,0.0
dense_hash_k5_rerank,q034,0.8,0.2,0.0
dense_hash_k5_rerank,q035,0.8,0.2,0.021052631578947212
dense_hash_k5_rerank,q036,0.8,0.2,0.05999999999999994
dense_hash_k5_rerank,q037,0.8,0.2,0.039999999999999925
dense_hash_k5_rerank,q038,0.8,0.2,0.059047619047619015
dense_hash_k5_rerank,q039,0.8,0.2,0.0995121951219512
dense_hash_k5_rerank,q040,0.8,0.2,0.0
dense_hash_k5_rerank,q041,0.8,0.2,0.0
dense_hash_k5_rerank,q042,0.8,0.2,0.15999999999999992
dense_hash_k5_rerank,q043,0.8,0.2,0.039999999999999925
dense_hash_k5_rerank,q044,0.8,0.2,0.021052631578947212
dense_hash_k5_rerank,q045,0.8,0.2,0.059047619047619015
dense_hash_k5_rerank,q046,0.8,0.2,0.02051282051282044
dense_hash_k5_rerank,q047,0.8,0.2,0.0
dense_hash_k5_rerank,q048,0.8,0.2,0.06739130434782603
dense_hash_k5_rerank,q049,0.8,0.2,0.059047619047619015
dense_hash_k5_rerank,q050,0.8,0.2,0.039999999999999925
dense_hash_k5_rerank,q051,0.8,0.2,0.01777777777777767
dense_hash_k5_rerank,q052,0.8,0.2,0.019512195121951237
dense_hash_k5_rerank,q053,0.8,0.2,0.018181818181818077
dense_hash_k5_rerank,q054,0.8,0.2,0.0
dense_hash_k5_rerank,q055,0.8,0.2,0.039999999999999925
dense_hash_k5_rerank,q056,0.8,0.2,0.19999999999999996
hybrid_dense_hash_k5_rerank,q001,0.8,0.2,0.0
hybrid_dense_hash_k5_rerank,q002,0.8,0.2,0.033333333333333215
hybrid_dense_hash_k5_rerank,q003,0.8,0.2,0.039999999999999925
hybrid_dense_hash_k5_rerank,q004,0.8,0.2,0.016666666666666607
hybrid_dense_hash_k5_rerank,q005,0.8,0.2,0.0
hybrid_dense_hash_k5_rerank,q006,0.8,0.2,0.0
hybrid_dense_hash_k5_rerank,q007,0.8,0.2,0.0
hybrid_dense_hash_k5_rerank,q008,0.8,0.2,0.17897435897435887
hybrid_dense_hash_k5_rerank,q009,0.8,0.2,0.0
